,Date,Open,High,Low,Close,Volume,Signal,NumBuy,Cost,NumSell,Income,Profit
50,3/14/2013,6.9,6.95,6.85,6.9,387329,-1,,,,,
51,3/15/2013,6.95,7.1,6.9,7.1,1215357,1,,,,,
52,3/18/2013,6.95,7.0,6.8,6.85,926744,-1,14300.0,-99553.9545,,,
53,3/19/2013,6.9,6.95,6.45,6.65,1003010,-1,,,-14300.0,98502.261,-1051.6935000000085
54,3/20/2013,6.65,6.65,6.2,6.5,1643651,-1,,,,,
55,3/21/2013,6.6,6.6,6.3,6.55,731578,-1,,,,,
56,3/22/2013,6.45,6.5,6.15,6.35,1127374,1,,,,,
57,3/25/2013,6.55,6.55,6.35,6.4,753486,-1,15200.0,-99729.25200000001,,,
58,3/26/2013,6.45,6.7,6.4,6.65,929975,1,,,-15200.0,97873.332,-1855.9200000000128
59,3/27/2013,6.65,6.8,6.65,6.7,613172,1,15000.0,-99919.575,,,
60,3/28/2013,6.7,6.75,6.5,6.55,524677,1,,,,,
61,3/29/2013,6.6,6.9,6.6,6.8,600078,1,,,,,
62,4/1/2013,6.75,6.8,6.6,6.65,347779,-1,,,,,
63,4/2/2013,6.65,6.75,6.5,6.55,442124,-1,,,-15000.0,99580.425,-339.1499999999942
64,4/3/2013,6.55,6.65,6.1,6.35,815076,-1,,,,,
65,4/4/2013,6.2,6.35,6.1,6.25,1049531,-1,,,,,
66,4/5/2013,6.15,6.2,5.95,6.15,920364,-1,,,,,
67,4/9/2013,6.15,6.25,6.05,6.15,474450,-1,,,,,
68,4/10/2013,6.2,6.3,6.1,6.3,265966,1,,,,,
69,4/11/2013,6.35,6.65,6.3,6.65,869614,1,15700.0,-99864.48150000001,,,
70,4/12/2013,6.65,6.85,6.65,6.85,604946,1,,,,,
71,4/17/2013,6.85,7.0,6.75,6.75,674292,1,,,,,
72,4/18/2013,6.85,6.95,6.75,6.9,456457,1,,,,,
73,4/19/2013,7.0,7.3,6.95,7.1,1757846,-1,,,,,
74,4/22/2013,7.2,7.85,7.15,7.85,3091918,1,,,-15700.0,112847.832,12983.350499999986
75,4/23/2013,7.85,8.15,7.7,7.85,3168249,1,12700.0,-99864.48150000001,,,
76,4/24/2013,7.9,8.4,7.85,8.3,2314491,1,,,,,
77,4/25/2013,8.15,8.3,8.05,8.2,1710730,-1,,,,,
78,4/26/2013,8.25,8.25,7.85,8.0,1884527,-1,,,-12700.0,104596.88249999999,4732.4009999999835
79,4/29/2013,8.05,8.15,7.9,8.1,1173326,-1,,,,,
80,4/30/2013,8.1,8.35,8.05,8.25,1615167,-1,,,,,
81,5/2/2013,8.25,8.55,8.2,8.4,1822059,1,,,,,
82,5/3/2013,8.55,8.55,7.85,7.9,2862725,-1,11600.0,-99348.60600000001,,,
83,5/7/2013,8.0,8.3,7.8,8.3,1684364,-1,,,-11600.0,92642.23999999999,-6706.366000000024
