,Date,Open,High,Low,Close,Volume,MACD,Signal
2378,9/17/2009,81.75,82.0,80.0,80.25,87156,1.1218772778848347,0
2379,9/18/2009,80.5,81.75,79.5,81.75,34352,1.1836981525037658,0
2380,9/21/2009,81.5,81.75,80.75,81.0,28066,1.1588148132165514,0
2381,9/22/2009,81.0,82.5,81.0,82.5,42186,1.245771572313842,0
2382,9/23/2009,82.5,83.75,82.0,83.5,66056,1.379475340013272,0
2383,9/24/2009,83.0,85.25,82.75,84.75,136636,1.568223587185031,0
2384,9/25/2009,84.25,85.75,83.75,83.75,59637,1.6184596943744651,0
2385,9/28/2009,83.5,83.5,81.5,82.75,40749,1.5596024029203193,0
2386,9/29/2009,83.5,84.75,83.0,84.5,54913,1.6353170332292564,0
2387,9/30/2009,84.5,85.5,83.75,85.0,58842,1.7158875608703994,0
2388,10/1/2009,85.75,89.0,85.25,88.0,96722,1.9987745832573722,0
2389,10/2/2009,87.0,87.0,86.0,86.25,106626,2.0580305172271522,0
2390,10/5/2009,86.25,86.25,85.0,85.75,61589,2.0411167274060205,0
2391,10/6/2009,87.0,88.25,86.75,87.5,152311,2.1442057327893878,0
2392,10/7/2009,89.0,90.5,88.75,89.75,83661,2.380025258570768,0
2393,10/8/2009,90.25,90.5,89.5,89.5,45606,2.517718331378731,0
2394,10/9/2009,90.25,90.5,89.5,89.75,41501,2.61684859262283,0
2395,10/12/2009,89.75,91.5,89.5,91.5,45214,2.8042942549351864,0
2396,10/13/2009,91.75,91.75,89.75,89.75,39901,2.7795944831863295,0
2397,10/14/2009,90.25,90.25,85.75,87.0,173958,2.509193300383828,0
2398,10/15/2009,87.0,87.25,78.75,81.75,195559,1.849942307585465,0
2399,10/16/2009,83.0,84.25,82.75,84.0,123359,1.4918403353635483,0
2400,10/19/2009,85.0,85.75,84.5,85.0,118111,1.274047162422022,0
2401,10/20/2009,86.0,86.0,84.5,85.0,111930,1.0888924296339724,0
2402,10/21/2009,85.0,85.25,83.25,84.0,70384,0.8516470699893688,0
2403,10/22/2009,82.75,83.0,80.75,81.5,143029,0.4566354968206383,0
2404,10/26/2009,82.0,83.25,81.75,82.0,80228,0.18183571161071654,0
2405,10/27/2009,81.0,82.5,80.75,82.5,87641,0.004350572638728067,0
2406,10/28/2009,81.75,82.0,80.5,80.5,55590,-0.2942984743921926,-1
2407,10/29/2009,79.0,79.5,77.5,78.25,131538,-0.7044161212182161,0
2408,10/30/2009,80.0,80.0,77.0,77.25,70056,-1.0974779115096283,0
2409,11/2/2009,76.0,77.75,75.75,77.75,95590,-1.3530393949400832,0
2410,11/3/2009,76.75,77.75,76.25,76.5,70752,-1.6375614757481145,0
2411,11/4/2009,77.0,80.0,76.5,80.0,143019,-1.5626136874837755,0
2412,11/5/2009,78.75,79.75,78.0,78.75,60268,-1.5858014466785733,0
2413,11/6/2009,79.75,83.0,79.5,83.0,121588,-1.246865344091276,0
2414,11/9/2009,83.25,83.5,82.25,83.5,80347,-0.9272217840118628,0
2415,11/10/2009,83.75,84.0,82.25,82.5,57812,-0.7459942451005048,0
2416,11/11/2009,83.0,84.25,82.75,84.0,112288,-0.4758473784878987,0
2417,11/12/2009,83.5,84.0,81.0,81.75,89298,-0.4382582678542235,0
2418,11/13/2009,82.25,82.5,81.0,81.75,28538,-0.403813713735488,0
2419,11/16/2009,81.75,83.25,81.75,82.75,35799,-0.29245329425516786,0
2420,11/17/2009,83.0,83.75,82.75,83.5,38944,-0.14204324145143232,0
2421,11/18/2009,84.0,85.0,83.25,84.25,59094,0.03724717873897987,1
2422,11/19/2009,84.0,84.0,82.5,83.0,48477,0.07757731217887454,0
2423,11/20/2009,82.0,82.0,81.0,81.5,70812,-0.011367196518406786,-1
2424,11/23/2009,81.0,81.0,78.25,78.75,117315,-0.30029674382802796,0
2425,11/24/2009,79.0,80.25,78.5,78.75,93695,-0.5232438621608821,0
2426,11/25/2009,79.75,81.25,79.75,81.0,123219,-0.5124674578671176,0
2427,11/26/2009,80.0,80.5,78.75,79.25,114330,-0.637785460681215,0
2428,11/27/2009,77.5,78.75,77.0,78.5,70151,-0.7885299305705189,0
2429,11/30/2009,80.0,84.75,79.75,84.75,140546,-0.399072977571322,0
2430,12/1/2009,83.5,84.25,82.75,84.0,100291,-0.1492241058190018,0
2431,12/2/2009,84.0,84.75,82.0,82.0,74408,-0.11131716520601742,0
2432,12/3/2009,82.5,87.0,82.5,86.75,155679,0.2985679553905669,1
2433,12/4/2009,86.25,86.25,83.5,84.75,69555,0.4567563780187669,0
2434,12/8/2009,84.25,86.25,83.75,85.75,41763,0.6552600552571732,0
2435,12/9/2009,85.25,85.25,83.0,84.0,108127,0.6637143886461416,0
2436,12/11/2009,84.25,85.75,84.25,85.75,45557,0.8023755969862805,0
2437,12/14/2009,84.75,86.25,84.75,86.0,46162,0.9218124343241527,0
2438,12/15/2009,85.75,86.0,85.5,85.5,35165,0.9649972791407322,0
2439,12/16/2009,85.5,86.0,85.0,85.5,55119,0.9878344392774636,0
2440,12/17/2009,85.5,85.75,84.5,85.0,62646,0.9545833887945463,0
2441,12/18/2009,85.0,85.0,83.0,83.75,58450,0.8179384530737792,0
2442,12/21/2009,83.75,84.0,83.0,83.5,31994,0.6816161991264664,0
2443,12/22/2009,84.0,85.75,83.75,85.5,47952,0.7265874679811475,0
2444,12/23/2009,85.5,86.25,84.5,86.25,57152,0.8133702288447182,0
2445,12/24/2009,86.5,86.75,85.25,86.0,26897,0.8521502240643599,0
2446,12/25/2009,86.0,86.0,85.5,86.0,6026,0.8728222975377236,0
2447,12/28/2009,86.25,86.25,85.5,85.5,11192,0.8391856337628667,0
2448,12/29/2009,85.5,86.5,85.25,86.5,37232,0.8830408329846762,0
2449,12/30/2009,86.0,87.25,86.0,86.75,39847,0.9272801961016626,0
2450,1/4/2010,86.75,86.75,85.0,85.25,24051,0.8317152504400269,0
2451,1/5/2010,85.75,86.0,84.75,85.0,31382,0.7274211733496827,0
2452,1/6/2010,85.75,86.25,85.0,85.5,35490,0.677305629494299,0
2453,1/7/2010,86.0,87.5,86.0,86.75,58971,0.7300378315506748,0
2454,1/8/2010,87.5,88.25,87.25,87.5,68242,0.8228617752524059,0
2455,1/11/2010,88.25,88.5,87.25,87.25,33259,0.866266725158269,0
2456,1/12/2010,87.25,88.25,87.25,87.25,46236,0.890401466820606,0
2457,1/13/2010,86.75,87.75,86.75,87.75,34023,0.9390494670766145,0
2458,1/14/2010,88.0,88.5,86.75,87.25,74273,0.9265765388774696,0
2459,1/15/2010,87.25,87.5,85.25,85.5,64270,0.7666438852869533,0
2460,1/18/2010,85.25,85.5,84.75,85.25,43975,0.6126608218153251,0
2461,1/19/2010,85.25,85.5,84.0,84.0,39346,0.3853218310974853,0
2462,1/20/2010,83.25,83.75,81.5,82.5,95247,0.08315798559380028,0
2463,1/21/2010,81.5,82.0,80.25,81.0,108914,-0.2741858590098616,-1
2464,1/22/2010,80.0,80.5,79.0,80.25,130912,-0.6108605422861331,0
2465,1/25/2010,79.5,82.5,79.5,82.25,85085,-0.7081314702970474,0
2466,1/26/2010,82.75,83.0,80.25,80.75,114218,-0.8959291321825589,0
2467,1/27/2010,81.0,81.5,79.5,79.5,63207,-1.1325691335779595,0
2468,1/28/2010,80.25,80.5,78.75,79.5,83780,-1.3050640733199117,0
2469,1/29/2010,78.75,79.75,78.0,79.75,110776,-1.4053941363847287,0
2470,2/1/2010,79.0,79.25,77.75,79.25,117348,-1.5078704634425293,0
2471,2/2/2010,80.0,80.25,79.5,79.5,52900,-1.5510314551437432,0
2472,2/3/2010,80.0,81.75,79.75,81.25,84089,-1.427570335192911,0
2473,2/4/2010,81.0,81.25,80.75,81.0,43227,-1.3345159496451942,0
2474,2/5/2010,79.5,79.5,78.5,79.0,76975,-1.4059460925961673,0
2475,2/8/2010,78.75,79.25,77.0,78.25,66042,-1.505716761944143,0
2476,2/9/2010,77.5,78.5,77.25,78.5,51171,-1.5467824799581393,0
2477,2/10/2010,79.5,80.0,79.25,79.5,59796,-1.4815572450123256,0
2478,2/11/2010,79.5,80.25,79.25,80.25,55794,-1.3537419498836982,0
2479,2/12/2010,80.25,80.5,79.5,80.25,35748,-1.2381745027044815,0
2480,2/15/2010,80.25,80.25,78.25,78.25,20091,-1.2930641152825189,0
2481,2/16/2010,78.25,80.75,78.25,80.5,43757,-1.1418458446210735,0
2482,2/17/2010,81.0,81.5,80.25,81.0,36159,-0.9704714633949152,0
2483,2/18/2010,81.0,81.0,79.0,79.5,36379,-0.9448024015978547,0
2484,2/19/2010,79.5,79.5,78.0,79.0,90655,-0.953810374245748,0
2485,2/22/2010,80.0,80.25,79.25,79.5,57862,-0.9101122288930128,0
2486,2/23/2010,79.25,80.75,79.0,80.75,113576,-0.7657890411791186,0
2487,2/24/2010,80.5,82.75,80.5,82.5,147765,-0.5043872383699011,0
2488,2/25/2010,83.5,83.75,82.25,83.5,64077,-0.2140651736234105,0
2489,2/26/2010,83.25,84.5,82.25,84.0,105654,0.05572066255827224,1
2490,3/2/2010,86.0,86.5,85.75,85.75,131451,0.40605747822702654,0
2491,3/3/2010,86.5,87.0,86.25,86.5,68063,0.7357395135432654,0
2492,3/4/2010,86.5,87.0,85.5,85.75,87287,0.9258238487506532,0
2493,3/5/2010,85.75,86.5,85.5,86.0,47008,1.0841426430156957,0
2494,3/8/2010,85.75,86.0,84.5,84.5,52063,1.0761685628186228,0
2495,3/9/2010,84.5,84.5,83.5,83.75,40048,0.9978279750537382,0
2496,3/10/2010,83.5,84.75,83.25,84.5,35684,0.9849078225307863,0
2497,3/11/2010,84.5,85.25,84.0,85.0,34580,1.0034472150266964,0
2498,3/12/2010,85.0,86.25,84.25,86.25,55440,1.1062521839049566,0
2499,3/15/2010,85.75,87.5,85.5,86.5,86130,1.194133544890434,0
2500,3/16/2010,86.75,89.5,86.75,89.25,134372,1.4687513229287248,0
2501,3/17/2010,89.75,90.75,89.25,90.25,105113,1.7469418746917427,0
2502,3/18/2010,90.25,90.5,88.75,88.75,79611,1.8253311460195505,0
2503,3/19/2010,89.5,93.25,89.5,93.0,182325,2.2049770862790155,0
2504,3/22/2010,92.0,96.0,91.0,92.0,234722,2.397520462991949,0
2505,3/23/2010,92.25,93.5,90.5,91.25,111388,2.461222305567702,0
2506,3/24/2010,92.5,94.75,92.5,94.0,214029,2.702456258519433,0
2507,3/25/2010,94.25,95.0,93.0,94.0,131004,2.860659996489943,0
2508,3/26/2010,94.0,94.0,92.5,93.5,82767,2.9121226402390334,0
2509,3/29/2010,94.0,94.0,91.25,91.25,80551,2.7397686130881596,0
2510,3/30/2010,91.75,94.25,91.5,93.75,122269,2.7729411717239287,0
2511,3/31/2010,93.5,94.25,91.75,92.0,168795,2.627729459296418,0
2512,4/1/2010,92.75,93.5,91.75,92.0,142844,2.484013964268641,0
2513,4/2/2010,92.5,92.75,91.5,91.75,64372,2.3231654828164494,0
2514,4/5/2010,91.5,93.0,91.0,93.0,55601,2.2703848721879183,0
2515,4/7/2010,93.5,93.75,92.0,92.75,172446,2.183216190103593,0
2516,4/8/2010,92.0,92.0,87.5,88.75,224010,1.7709533629423362,0
2517,4/9/2010,86.0,87.25,85.25,87.0,127616,1.2881724771271905,0
2518,4/12/2010,82.5,85.0,82.25,85.0,172551,0.735701156592512,0
2519,4/16/2010,82.75,82.75,81.5,81.5,178325,0.015266917921820777,0
2520,4/19/2010,81.25,83.5,79.75,82.0,167120,-0.5094638037480479,-1
2521,4/20/2010,83.0,87.0,83.0,86.25,148915,-0.5757404226774412,0
2522,4/21/2010,85.5,88.25,83.75,86.0,116252,-0.6410484241443299,0
2523,4/22/2010,84.5,86.5,84.0,85.75,129734,-0.7048532865568973,0
2524,4/23/2010,82.5,83.5,82.5,83.25,151552,-0.9462405344692542,0
2525,4/26/2010,84.25,84.75,83.0,83.0,102590,-1.1445212496772825,0
2526,4/27/2010,82.25,82.75,81.5,82.0,82019,-1.3665984909408166,0
2527,4/28/2010,81.0,81.5,79.25,79.5,140586,-1.7244470589855752,0
2528,4/29/2010,79.25,81.0,78.5,80.5,166264,-1.9053888480920165,0
2529,4/30/2010,82.0,82.0,81.0,82.0,123674,-1.9057804053908995,0
2530,5/4/2010,86.0,89.0,86.0,88.5,277339,-1.3658503673157725,0
2531,5/6/2010,87.5,87.5,85.0,86.25,178994,-1.1067501908487287,0
2532,5/7/2010,84.25,84.25,82.5,83.5,201441,-1.11051215867829,0
2533,5/10/2010,84.0,87.25,83.5,85.75,148169,-0.9213169806680668,0
2534,5/11/2010,86.25,86.75,84.25,84.25,147660,-0.882245921193757,0
2535,5/12/2010,84.0,86.0,84.0,85.25,57096,-0.7618085279168127,0
2536,5/13/2010,85.25,85.25,83.0,84.5,88863,-0.7185962280227045,0
2537,5/14/2010,83.0,84.0,82.0,84.0,154570,-0.7164373465897427,0
2538,5/17/2010,80.0,81.25,80.0,81.0,109884,-0.9458976264176044,0
2539,5/18/2010,80.75,81.5,80.25,81.25,87109,-1.0949517188591784,0
2540,5/19/2010,80.75,82.5,80.75,82.5,115372,-1.0995388087338114,0
2541,5/24/2010,81.75,81.75,80.0,80.25,146942,-1.2700895052597048,0
2542,5/25/2010,79.25,79.5,78.0,79.25,104697,-1.4690099711388456,0
2543,5/26/2010,79.5,80.25,78.5,78.75,67973,-1.6480045245069732,0
2544,5/27/2010,78.5,80.75,78.25,79.75,105423,-1.6896896643309134,0
2545,5/31/2010,80.25,81.75,80.25,81.5,98850,-1.5634920996422181,0
2546,6/1/2010,81.75,81.75,80.0,80.0,67720,-1.5664599096480174,0
2547,6/2/2010,80.5,81.25,80.25,81.25,53221,-1.4512186222206793,0
2548,6/3/2010,82.0,83.75,81.75,83.25,128207,-1.1848476007637032,0
2549,6/4/2010,83.0,84.0,82.5,83.75,62438,-0.9227637793855763,0
2550,6/7/2010,81.5,82.25,81.5,82.25,54923,-0.8265697452074221,0
2551,6/8/2010,82.0,82.75,81.25,81.75,36844,-0.7816704905640535,0
2552,6/9/2010,82.0,83.0,81.5,82.25,39256,-0.6976990461504329,0
2553,6/10/2010,82.25,83.0,81.75,82.5,80312,-0.6040154467249437,0
2554,6/11/2010,83.0,83.0,81.5,82.5,102354,-0.5237332483519879,0
2555,6/14/2010,82.5,83.0,82.0,82.75,137166,-0.4349226000728663,0
2556,6/15/2010,82.25,82.5,81.75,82.0,67114,-0.42021428475364075,0
2557,6/16/2010,82.75,83.5,82.5,83.0,137953,-0.3241298293354049,0
2558,6/17/2010,83.5,83.5,82.5,83.0,76000,-0.24515619811786848,0
2559,6/18/2010,83.0,83.25,82.5,83.0,84016,-0.18048846769821125,0
2560,6/21/2010,83.75,85.5,83.5,85.25,215471,0.0517211611798416,1
2561,6/22/2010,85.25,85.25,84.5,84.5,100925,0.17323330732442344,0
2562,6/23/2010,84.0,84.0,83.0,84.0,98657,0.22657492259638445,0
2563,6/24/2010,84.0,84.0,81.75,82.0,125293,0.10624057646933238,0
2564,6/25/2010,82.0,82.5,81.0,82.0,90463,0.01075081153823021,0
2565,6/28/2010,82.5,82.75,82.0,82.5,35079,-0.024299583339853825,-1
2566,6/29/2010,82.5,82.75,81.5,82.0,53825,-0.09136984048546992,0
2567,6/30/2010,81.5,82.25,81.25,81.25,51324,-0.20270557083620133,0
2568,7/2/2010,81.0,81.75,81.0,81.5,63440,-0.2676813644632716,0
2569,7/5/2010,81.75,82.5,81.75,81.75,37724,-0.29559480545927386,0
2570,7/6/2010,81.75,83.5,81.5,83.25,114454,-0.19443758908339248,0
2571,7/7/2010,83.0,83.25,82.25,82.5,78362,-0.1727966065771227,0
2572,7/8/2010,83.5,84.5,83.25,83.5,122033,-0.07410014898299266,0
2573,7/9/2010,84.0,84.25,83.25,83.25,105707,-0.01587243834393348,0
2574,7/12/2010,83.5,84.25,82.75,82.75,93172,-0.009957594528785307,0
2575,7/13/2010,83.5,84.5,83.0,84.0,179007,0.09450511893925295,1
2576,7/14/2010,85.0,85.25,83.5,83.5,212145,0.13538610391918837,0
2577,7/15/2010,83.75,84.25,83.25,84.0,42779,0.20575854395850968,0
2578,7/16/2010,84.0,85.0,83.75,84.75,82179,0.31837787967070597,0
2579,7/19/2010,84.25,84.25,83.5,84.0,49967,0.3431551041783223,0
2580,7/20/2010,84.0,84.75,83.5,83.75,103962,0.3387138401409402,0
2581,7/21/2010,84.0,84.0,83.25,83.75,73727,0.33137423053740633,0
2582,7/22/2010,83.75,85.25,83.5,84.25,179943,0.3617335195313558,0
2583,7/23/2010,84.75,87.0,84.75,86.25,306158,0.5409411274949179,0
2584,7/27/2010,88.0,91.0,88.0,91.0,447291,1.0540987562128663,0
2585,7/28/2010,93.0,93.25,90.5,90.5,296086,1.4042467700948578,0
2586,7/29/2010,90.75,90.75,88.5,90.25,181958,1.642633427465725,0
2587,7/30/2010,89.75,89.75,88.0,89.0,133588,1.7109690316455755,0
2588,8/2/2010,90.0,91.25,89.75,90.0,108600,1.8247821798588717,0
2589,8/3/2010,90.5,91.75,90.0,90.5,127183,1.933042826694276,0
2590,8/4/2010,90.75,92.0,90.5,91.75,117373,2.0955485434263466,0
2591,8/5/2010,92.0,94.0,92.0,93.0,270863,2.2987020417956217,0
2592,8/6/2010,93.0,93.75,92.5,93.5,85417,2.4715578933180495,0
2593,8/9/2010,93.75,94.0,92.25,92.75,77957,2.5189913052707453,0
2594,8/10/2010,92.25,92.75,89.75,90.25,92567,2.3280175818117783,0
2595,8/11/2010,90.0,90.75,89.25,90.75,57876,2.191750219195086,0
2596,8/16/2010,89.75,89.75,88.75,89.25,106299,1.940352710373503,0
2597,8/17/2010,89.75,91.0,89.5,91.0,83793,1.8608777081870898,0
2598,8/18/2010,91.25,93.25,90.75,92.75,113870,1.9170055246144244,0
2599,8/19/2010,93.25,94.25,93.0,93.5,155675,1.9989631525889564,0
2600,8/20/2010,93.25,94.5,93.0,93.25,106215,2.0204517425679853,0
2601,8/23/2010,94.0,94.25,93.0,93.5,91820,2.034205461297219,0
2602,8/24/2010,94.0,94.0,93.0,93.75,109923,2.0417423581785528,0
2603,8/25/2010,93.5,93.75,92.5,93.0,65668,1.9645505553570644,0
2604,8/26/2010,93.0,93.25,91.25,92.0,75713,1.8019125268746166,0
2605,8/27/2010,91.75,92.25,91.5,92.0,146523,1.6539549543955019,0
2606,8/30/2010,93.25,94.0,93.0,94.0,110934,1.6787294494116338,0
2607,8/31/2010,94.0,95.5,93.25,95.25,145702,1.7787239460833888,0
2608,9/1/2010,97.0,98.5,96.0,97.0,232917,1.9763979939477707,0
2609,9/2/2010,98.25,98.5,96.25,97.0,140750,2.1087477694090495,0
2610,9/3/2010,97.25,98.5,97.0,97.0,149731,2.1884092998199236,0
2611,9/6/2010,98.5,99.0,96.75,97.0,110223,2.225883042451585,0
2612,9/7/2010,98.0,98.0,96.0,96.5,65852,2.1899905839157014,0
2613,9/8/2010,95.5,96.25,95.5,96.25,50520,2.1169695342489376,0
2614,9/9/2010,96.75,96.75,93.5,94.25,65537,1.8760901416695788,0
2615,9/10/2010,94.5,95.25,93.5,94.25,112540,1.6659870262108853,0
2616,9/13/2010,94.75,96.5,94.25,96.0,151709,1.6219918556810171,0
2617,9/14/2010,96.25,96.5,94.5,94.5,124339,1.449380347651271,0
2618,9/15/2010,93.0,93.25,90.75,92.5,233707,1.138082096657584,0
2619,9/16/2010,92.5,92.75,91.25,91.75,141184,0.8213887991934996,0
2620,9/17/2010,91.0,92.25,90.75,91.75,117767,0.5639067137251317,0
2621,9/20/2010,92.0,92.75,91.25,92.75,43481,0.43552152751802,0
2622,9/21/2010,93.75,94.25,92.5,94.25,131963,0.4496297545350103,0
2623,9/22/2010,95.5,97.0,95.25,96.75,222036,0.6549894223741433,0
2624,9/23/2010,99.5,100.0,98.5,99.25,294876,1.0078496815372944,0
2625,9/24/2010,99.25,100.5,98.0,99.0,159660,1.2528786631433206,0
2626,9/27/2010,100.5,100.5,99.5,100.0,104113,1.5103471967304642,0
2627,9/28/2010,100.5,102.5,100.0,102.5,133273,1.8942858233673263,0
2628,9/29/2010,104.0,105.5,102.5,104.0,137556,2.293163256505977,0
2629,9/30/2010,104.0,104.5,102.5,103.5,136478,2.539655111454991,0
2630,10/1/2010,104.5,104.5,103.0,104.5,63854,2.783605651811584,0
2631,10/4/2010,105.0,105.5,103.0,103.0,106361,2.823354871158628,0
2632,10/5/2010,102.5,103.5,101.0,103.5,103981,2.8622084775284407,0
2633,10/6/2010,104.0,105.5,103.0,105.5,110212,3.019575736336378,0
2634,10/7/2010,105.5,107.0,103.5,104.0,69537,2.9887999335638256,0
2635,10/8/2010,103.5,104.0,101.5,102.5,60988,2.8109693196130934,0
2636,10/11/2010,103.0,104.0,102.5,103.5,54892,2.7193815813939892,0
2637,10/12/2010,103.0,104.0,102.5,104.0,76924,2.6565207428303665,0
2638,10/13/2010,105.0,107.0,104.5,107.0,102735,2.8163132967440134,0
2639,10/14/2010,107.5,108.5,106.0,107.0,117499,2.9094121546906706,0
2640,10/15/2010,106.5,108.5,105.5,107.5,60990,2.989083201176612,0
2641,10/18/2010,107.0,107.0,104.5,105.5,41297,2.857895750974137,0
2642,10/19/2010,105.5,106.5,104.5,106.5,45482,2.8023170278699183,0
2643,10/20/2010,105.0,106.0,104.5,104.5,37530,2.5672930479122584,0
2644,10/21/2010,105.5,105.5,104.0,104.5,36631,2.35390055024844,0
2645,10/22/2010,104.0,104.5,103.0,103.5,51757,2.080115538685618,0
2646,10/26/2010,104.0,105.5,103.5,104.5,45043,1.921678671635732,0
2647,10/27/2010,105.0,105.0,103.0,104.0,50619,1.7357617111648835,0
2648,10/28/2010,103.5,104.0,102.0,103.5,24461,1.5304334747713,0
2649,10/29/2010,102.5,103.0,101.5,102.5,35358,1.2723508568017365,0
2650,11/1/2010,103.5,104.5,103.0,104.5,61321,1.2151938101668662,0
2651,11/2/2010,104.0,104.5,103.0,103.0,53496,1.0369061661062915,0
2652,11/3/2010,104.0,106.0,103.5,105.5,89539,1.0848357194365548,0
2653,11/4/2010,108.0,109.5,107.0,109.5,182132,1.4291128826504575,0
2654,11/5/2010,111.5,116.0,111.0,114.0,230390,2.041533875109778,0
2655,11/8/2010,113.5,114.5,111.5,112.0,108115,2.3385413891436,0
2656,11/9/2010,111.0,111.5,108.5,109.0,97864,2.305273300262485,0
2657,11/10/2010,108.5,110.5,108.0,108.0,63567,2.1731655576888187,0
2658,11/11/2010,108.5,109.0,105.5,105.5,52827,1.845466721681646,0
2659,11/12/2010,104.5,105.0,101.5,103.0,92673,1.3682614601753755,0
2660,11/15/2010,102.0,107.0,102.0,107.0,59581,1.2978782899334362,0
2661,11/16/2010,106.5,107.0,102.5,103.0,54633,0.9088558256135855,0
2662,11/17/2010,102.0,102.5,100.0,102.0,82086,0.5139367344728072,0
2663,11/18/2010,102.5,108.0,101.5,108.0,80873,0.677302839881321,0
2664,11/19/2010,109.0,109.0,105.5,107.0,67968,0.7178055966557508,0
2665,11/22/2010,108.0,108.5,107.0,108.0,36533,0.8211304847649785,0
2666,11/23/2010,106.0,106.5,103.5,106.0,55958,0.7331812605227555,0
2667,11/24/2010,105.0,108.5,104.5,107.5,49784,0.7755779508113392,0
2668,11/25/2010,106.5,108.0,105.5,106.5,56376,0.720184156013957,0
2669,11/26/2010,106.0,106.0,103.0,104.0,47974,0.4691470329560161,0
2670,11/29/2010,103.5,107.0,102.0,107.0,76365,0.5064353606689735,0
2671,11/30/2010,106.0,106.0,103.5,103.5,66835,0.25067624009456324,0
2672,12/1/2010,102.5,106.5,102.0,106.0,122740,0.24686865286281545,0
2673,12/2/2010,107.0,109.5,106.5,109.5,113752,0.5202744616942141,0
2674,12/3/2010,109.5,110.0,108.5,109.0,81297,0.6886661983946709,0
2675,12/7/2010,110.0,111.0,109.5,110.0,92131,0.8925210781640232,0
2676,12/8/2010,109.5,109.5,106.5,106.5,56260,0.7628629802264726,0
2677,12/9/2010,107.0,108.0,106.0,106.5,155845,0.6525854051446203,0
2678,12/13/2010,107.5,108.0,104.0,104.5,112682,0.39920456534947846,0
2679,12/14/2010,105.0,106.0,104.0,104.5,80272,0.19613747359717593,0
2680,12/15/2010,104.5,106.0,104.5,106.0,82836,0.15446225956222293,0
2681,12/16/2010,105.0,106.0,104.0,105.0,76552,0.040278405152349706,0
2682,12/17/2010,105.0,105.0,102.5,103.5,85333,-0.16929901246395218,-1
2683,12/20/2010,103.0,103.5,101.5,101.5,81400,-0.49111266999851466,0
2684,12/21/2010,102.5,103.0,101.5,103.0,40989,-0.6179910322264703,0
2685,12/22/2010,104.0,105.5,103.5,104.5,68417,-0.5906964039751159,0
2686,12/23/2010,105.5,105.5,103.5,104.0,66707,-0.6024661806559806,0
2687,12/24/2010,104.0,105.0,103.5,105.0,36175,-0.5250497244297776,0
2688,12/27/2010,104.5,104.5,103.5,104.5,17603,-0.4982983729770325,0
2689,12/28/2010,104.5,104.5,102.5,104.0,53902,-0.5115467628875336,0
2690,12/29/2010,104.5,105.5,104.5,105.0,104178,-0.43632488304092476,0
2691,12/30/2010,105.5,106.0,103.5,103.5,67759,-0.49207611811220886,0
2692,1/4/2011,105.0,106.0,104.0,104.5,136613,-0.4503760758676236,0
2693,1/5/2011,105.0,107.0,105.0,106.5,196470,-0.25302845216182845,0
2694,1/6/2011,107.5,109.0,105.0,105.5,401611,-0.1752999327095779,0
2695,1/7/2011,105.5,106.0,101.5,102.5,466405,-0.35172003931866413,0
2696,1/10/2011,102.5,103.5,98.75,99.5,311072,-0.7252489543050729,0
2697,1/11/2011,99.25,99.5,97.25,97.75,312940,-1.149236007877846,0
2698,1/12/2011,99.0,100.0,97.75,98.25,291256,-1.4284368503308258,0
2699,1/13/2011,99.25,101.0,98.75,101.0,348336,-1.4115322471207037,0
2700,1/14/2011,100.0,100.5,99.0,99.5,142471,-1.5018601819603958,0
2701,1/17/2011,99.5,99.75,98.75,99.0,94619,-1.59540075561587,0
2702,1/18/2011,99.25,99.75,98.5,99.0,123347,-1.6505063246551686,0
2703,1/19/2011,101.0,101.5,99.75,100.5,190010,-1.555212894989026,0
2704,1/20/2011,100.0,101.0,99.5,99.75,160152,-1.5226586364758106,0
2705,1/21/2011,99.25,99.5,97.25,97.5,142706,-1.6592881075953443,0
2706,1/24/2011,96.5,97.25,95.0,95.5,149863,-1.9069688828873552,0
2707,1/25/2011,95.5,98.0,94.0,98.0,201195,-1.8798587338097121,0
2708,1/26/2011,98.0,98.25,96.75,98.0,150513,-1.8371956969675836,0
2709,1/27/2011,98.0,98.25,97.25,97.5,80130,-1.8227195775389475,0
2710,1/28/2011,96.5,96.75,94.75,96.0,86999,-1.9102642751086591,0
2711,1/31/2011,94.75,95.0,94.0,94.0,74202,-2.116628191721844,0
2712,2/1/2011,94.25,96.5,94.25,95.25,70554,-2.154473104262422,0
2713,2/2/2011,96.5,98.0,96.0,98.0,58713,-1.9401980573439204,0
2714,2/3/2011,98.0,98.0,96.5,96.5,22163,-1.8698663475662585,0
2715,2/4/2011,97.25,97.75,96.25,96.25,82837,-1.8133971578821502,0
2716,2/7/2011,96.0,96.0,94.5,95.0,88780,-1.8482045202905226,0
2717,2/8/2011,94.75,96.0,94.0,94.25,131061,-1.9142421458778216,0
2718,2/9/2011,94.5,95.0,93.25,94.0,111782,-1.96410932095759,0
2719,2/10/2011,93.0,94.0,92.0,93.0,180100,-2.06056811259036,0
2720,2/11/2011,93.75,96.25,93.25,96.0,251591,-1.8733427429284006,0
2721,2/14/2011,96.25,97.25,96.25,97.25,92207,-1.605592464783797,0
2722,2/15/2011,97.25,99.75,97.25,98.0,201304,-1.3176901959835163,0
2723,2/16/2011,98.5,102.5,98.25,101.5,308246,-0.7979070486786384,0
2724,2/17/2011,102.5,103.5,100.5,101.5,126570,-0.38157658228675473,0
