,Date,Open,High,Low,Close,Volume,UB,MB,LB,Signal
3538,6/18/2014,167.5,168.5,165.0,166.5,46914,173.69704901456788,164.675,155.65295098543214,1
3539,6/19/2014,167.0,167.5,165.0,166.5,73980,173.77796283764982,165.0,156.22203716235018,1
3540,6/20/2014,166.5,168.0,166.0,167.5,83243,173.5915810698987,165.5,157.4084189301013,1
3541,6/23/2014,168.0,168.0,166.0,166.5,65835,173.1164422649639,165.95,158.78355773503608,1
3542,6/24/2014,166.5,166.5,164.5,166.0,63472,172.46383246161048,166.35,160.2361675383895,1
3543,6/25/2014,166.5,167.5,166.0,167.0,33290,172.03508743086365,166.7,161.36491256913632,1
3544,6/26/2014,167.0,167.5,166.0,167.5,32919,171.5209589222487,167.05,162.57904107775133,1
3545,6/27/2014,167.5,168.5,166.5,168.0,38613,169.88415824276464,167.5,165.11584175723536,1
3546,6/30/2014,168.0,169.5,167.5,168.5,43603,169.93914415240758,167.625,165.31085584759242,1
3547,7/2/2014,169.5,173.5,169.0,173.5,149641,171.4234959174536,167.925,164.42650408254642,1
3548,7/3/2014,173.5,175.0,172.5,175.0,98116,172.97334066184058,168.375,163.77665933815942,1
3549,7/4/2014,175.5,181.5,175.5,178.5,206450,175.3449082309601,168.9,162.4550917690399,1
3550,7/7/2014,178.5,179.0,177.0,177.5,62982,176.85378469909446,169.425,161.99621530090556,1
3551,7/8/2014,178.5,180.5,178.0,179.0,74149,178.49460509861913,170.025,161.55539490138088,1
3552,7/9/2014,178.0,180.0,178.0,179.5,57231,179.9701747885959,170.5,161.0298252114041,-1
3553,7/10/2014,180.0,182.0,180.0,182.0,98547,181.8683747491015,171.1,160.3316252508985,-1
3554,7/14/2014,184.5,186.5,184.5,186.5,76491,184.6906513457425,172.0,159.3093486542575,-1
3555,7/15/2014,186.5,187.0,183.0,184.5,63501,186.52584515258053,172.825,159.12415484741945,-1
3556,7/16/2014,185.0,186.0,184.0,185.5,58181,188.33296542543323,173.65,158.96703457456678,-1
3557,7/17/2014,185.0,185.0,182.5,184.0,57899,189.5519081012984,174.475,159.39809189870158,-1
3558,7/18/2014,183.0,184.5,181.5,181.5,61176,190.12280980018102,175.225,160.32719019981897,-1
3559,7/21/2014,181.5,182.0,180.0,180.5,52878,190.40647637138576,175.925,161.44352362861426,-1
3560,7/22/2014,183.5,184.0,178.5,180.5,53175,190.6248173803549,176.575,162.52518261964508,-1
3561,7/23/2014,181.5,183.0,181.5,182.5,40287,190.81835092939258,177.375,163.93164907060742,-1
3562,7/24/2014,183.5,184.0,182.0,183.0,22504,190.75905886292327,178.225,165.69094113707672,-1
3563,7/25/2014,183.0,183.5,181.5,183.0,29901,190.54374901834618,179.025,167.50625098165384,-1
3564,7/28/2014,182.0,183.0,179.0,179.5,73699,189.78620071646483,179.625,169.46379928353517,-1
3565,7/29/2014,180.0,180.5,175.5,177.0,49223,188.75816580639457,180.075,171.3918341936054,-1
3566,7/30/2014,177.0,180.5,176.5,180.5,89870,187.4361506339548,180.675,173.9138493660452,-1
3567,7/31/2014,178.5,182.0,178.0,178.0,64728,186.91401871072276,180.9,174.88598128927725,-1
3568,8/1/2014,177.5,180.5,177.5,178.5,47877,186.54525449232656,181.075,175.6047455076734,-1
3569,8/4/2014,180.0,185.0,179.5,185.0,53674,186.99699167319088,181.4,175.80300832680913,-1
3570,8/5/2014,184.5,185.0,182.0,182.5,37086,186.95243241107136,181.65,176.34756758892865,-1
3571,8/6/2014,181.5,183.0,181.0,181.5,32494,186.9302221862661,181.775,176.61977781373392,-1
3572,8/7/2014,182.0,183.0,180.0,182.0,33291,186.94297322496018,181.9,176.85702677503983,-1
3573,8/8/2014,180.5,181.5,179.0,181.5,32538,186.9208424783267,181.875,176.8291575216733,-1
3574,8/13/2014,182.0,186.5,182.0,186.5,90691,186.9208424783267,181.875,176.8291575216733,-1
3575,8/14/2014,186.5,187.0,185.0,187.0,43047,187.42896714033378,182.0,176.57103285966622,-1
3576,8/15/2014,186.5,187.5,185.0,187.0,30434,187.7437044839728,182.075,176.40629551602717,-1
3577,8/18/2014,188.0,190.0,186.5,188.0,48905,188.48598348007565,182.275,176.06401651992437,-1
3578,8/19/2014,190.0,190.0,187.5,188.5,38730,189.41411667770254,182.625,175.83588332229746,-1
3579,8/20/2014,189.0,190.0,188.0,190.0,37950,190.55936359641095,183.1,175.64063640358904,-1
3580,8/21/2014,189.5,190.0,188.5,190.0,18634,191.53063355512705,183.575,175.61936644487292,-1
3581,8/22/2014,190.0,190.0,188.0,189.0,34020,192.19457654134962,183.9,175.6054234586504,-1
3582,8/25/2014,189.5,191.0,188.5,190.0,49357,192.96477873622516,184.25,175.53522126377484,-1
3583,8/26/2014,191.5,191.5,188.5,189.5,52829,193.5736841143461,184.575,175.57631588565388,-1
3584,8/27/2014,190.0,191.0,189.5,191.0,37840,194.2523420930693,185.15,176.0476579069307,-1
3585,8/28/2014,191.0,191.0,189.0,189.5,30753,194.21347703896618,185.775,177.33652296103384,-1
3586,8/29/2014,188.0,189.5,187.0,187.0,65416,194.17595521482738,186.1,178.0240447851726,-1
3587,9/1/2014,188.5,190.5,187.5,190.0,38025,193.98661353733178,186.7,179.4133864626682,-1
3588,9/2/2014,190.5,192.0,189.5,192.0,44691,193.9274202037599,187.375,180.8225797962401,-1
3589,9/3/2014,193.0,194.5,192.5,194.5,50853,195.02524985813338,187.85,180.6747501418666,-1
3590,9/4/2014,194.5,194.5,191.5,191.5,55649,195.18553021314403,188.3,181.414469786856,-1
3591,9/5/2014,191.0,192.5,190.5,192.5,37375,195.18370266700424,188.85,182.51629733299575,-1
3592,9/8/2014,192.5,192.5,191.0,191.5,10159,194.87169175942012,189.325,183.77830824057986,-1
3593,9/9/2014,191.0,191.0,189.0,189.5,27040,193.87323995655737,189.725,185.57676004344262,-1
3594,9/10/2014,188.5,189.5,187.5,188.0,48310,193.75234773671505,189.8,185.84765226328497,-1
3595,9/11/2014,187.5,188.0,184.5,184.5,44924,194.12678852293868,189.675,185.22321147706134,-1
3596,9/12/2014,185.5,187.0,184.5,187.0,26298,194.12678852293868,189.675,185.22321147706134,1
3597,9/15/2014,186.0,188.0,185.0,187.5,22180,194.14678247549463,189.65,185.15321752450538,1
3598,9/16/2014,187.0,188.0,186.0,186.0,27247,194.2875181309581,189.525,184.76248186904192,1
3599,9/17/2014,187.5,188.0,186.0,186.5,32214,194.29283106606968,189.35,184.4071689339303,1
3600,9/18/2014,188.5,189.5,187.5,189.5,49938,194.25903859352968,189.325,184.3909614064703,1
3601,9/19/2014,190.0,191.0,188.5,189.5,48189,194.28217150855573,189.35,184.41782849144425,1
3602,9/22/2014,188.0,189.0,187.0,188.0,31677,194.20771594272563,189.25,184.29228405727437,1
3603,9/23/2014,188.0,189.0,186.0,187.0,24300,194.18126240161826,189.125,184.06873759838174,1
3604,9/24/2014,186.5,188.0,186.0,187.5,32070,193.9751996556635,188.95,183.9248003443365,1
3605,9/25/2014,187.0,187.5,186.0,186.5,38208,193.93399403361306,188.8,183.66600596638696,1
3606,9/26/2014,186.5,187.0,185.0,186.0,39506,193.97645094438053,188.75,183.52354905561947,1
3607,9/29/2014,186.0,186.5,182.5,183.0,63066,194.182004751615,188.4,182.617995248385,1
3608,9/30/2014,183.0,184.0,180.5,182.0,60856,194.0865728970775,187.9,181.7134271029225,1
3609,10/1/2014,183.0,184.5,182.0,183.0,46917,193.0491409376437,187.325,181.60085906235628,1
3610,10/2/2014,181.0,181.5,178.0,179.5,80680,193.08668630410995,186.725,180.36331369589004,1
3611,10/3/2014,180.5,181.5,178.5,181.0,30730,192.39162596902122,186.15,179.9083740309788,1
3612,10/6/2014,181.5,182.0,177.5,177.5,48085,192.27796108892636,185.45,178.62203891107362,1
3613,10/7/2014,177.5,179.0,177.0,177.0,33533,192.34532334133345,184.825,177.30467665866652,1
3614,10/8/2014,176.0,178.5,176.0,177.5,45725,192.33544778173183,184.3,176.2645522182682,1
3615,10/9/2014,178.5,179.5,178.0,179.0,26664,192.40087387430117,184.025,175.64912612569884,1
3616,10/10/2014,176.0,178.0,176.0,177.5,35336,192.28528838437506,183.55,174.81471161562496,1
3617,10/13/2014,177.0,178.5,175.0,176.5,46582,192.06700205779669,183.0,173.93299794220331,1
3618,10/14/2014,176.5,178.0,176.5,177.0,41914,191.87963585910273,182.55,173.2203641408973,1
3619,10/15/2014,177.0,178.5,175.5,175.5,39003,191.64092155456868,182.0,172.35907844543132,1
3620,10/16/2014,175.0,175.0,172.5,172.5,62762,191.00206363636707,181.15,171.29793636363294,1
3621,10/17/2014,173.5,174.0,172.0,173.0,69365,189.99467587767202,180.325,170.65532412232795,1
3622,10/20/2014,174.5,175.5,174.0,174.5,71870,188.94119560604312,179.65,170.3588043939569,1
3623,10/21/2014,174.5,175.0,171.5,172.5,70135,188.06297743372266,178.925,169.78702256627736,1
3624,10/22/2014,173.0,173.5,168.5,170.0,85082,187.0815237392648,178.05,169.0184762607352,1
3625,10/24/2014,171.0,174.0,170.5,173.0,65698,185.7408138937901,177.375,169.0091861062099,1
3626,10/27/2014,172.0,173.0,172.0,172.5,58042,184.27697342717087,176.7,169.1230265728291,1
3627,10/28/2014,172.5,175.5,172.0,174.5,64658,183.29733279580216,176.275,169.25266720419785,1
3628,10/29/2014,176.0,178.5,176.0,176.5,67382,182.48885684525055,176.0,169.51114315474945,1
3629,10/30/2014,177.5,178.0,174.5,176.0,59361,181.2422879227365,175.65,170.05771207726352,1
3630,10/31/2014,176.0,177.5,175.0,177.5,84173,180.91950453464992,175.55,170.1804954653501,1
3631,11/3/2014,179.0,182.5,178.0,181.5,143899,181.054867459043,175.575,170.09513254095697,1
3632,11/4/2014,182.0,184.5,182.0,184.0,88424,182.5141793460196,175.9,169.2858206539804,1
3633,11/5/2014,184.0,187.0,184.0,186.0,150151,184.35723357183653,176.35,168.34276642816346,1
3634,11/6/2014,186.0,186.5,183.0,185.0,51106,185.6130463782159,176.725,167.8369536217841,-1
3635,11/7/2014,184.5,185.0,183.5,185.0,34566,186.6137818226494,177.025,167.4362181773506,-1
3636,11/10/2014,184.5,186.0,183.0,183.0,22235,187.25463393814022,177.3,167.3453660618598,-1
3637,11/11/2014,183.5,184.5,182.5,183.0,25987,187.88927119469105,177.625,167.36072880530895,-1
3638,11/12/2014,184.0,184.5,181.0,181.5,52736,188.25293480859366,177.85,167.44706519140632,-1
3639,11/13/2014,181.5,184.0,180.0,184.0,53218,188.9642715521715,178.275,167.5857284478285,-1
3640,11/14/2014,185.0,186.0,184.0,186.0,58323,189.8074495405962,178.95,168.09255045940378,-1
3641,11/17/2014,186.5,186.5,182.0,183.0,35751,190.07222099881415,179.45,168.82777900118583,-1
3642,11/18/2014,182.5,185.5,182.5,185.0,40984,190.60502203296568,179.975,169.3449779670343,-1
3643,11/19/2014,185.0,186.0,184.5,186.0,33350,190.99204499782945,180.65,170.30795500217056,-1
3644,11/20/2014,186.0,186.0,184.0,184.5,28734,190.53943353980782,181.375,172.21056646019218,-1
3645,11/21/2014,184.0,189.5,183.5,189.0,101126,191.0500092661349,182.175,173.29999073386512,-1
3646,11/24/2014,190.0,191.5,189.0,191.0,81519,191.5765931587666,183.1,174.6234068412334,-1
3647,11/25/2014,190.0,191.0,189.0,191.0,48125,192.0831409131126,183.925,175.76685908688742,-1
3648,11/26/2014,191.0,192.0,190.0,191.0,28597,192.60447573450554,184.65,176.69552426549447,-1
3649,11/27/2014,191.0,193.0,190.5,193.0,54758,193.191416952497,185.5,177.808583047503,-1
3650,11/28/2014,192.0,196.5,192.0,196.5,68261,194.65718555518055,186.45,178.24281444481943,-1
3651,12/1/2014,197.0,199.0,196.0,197.5,85393,196.48095478897588,187.25,178.01904521102412,-1
3652,12/2/2014,196.5,197.5,195.0,196.0,35361,197.72873846624867,187.85,177.97126153375132,-1
3653,12/3/2014,196.5,197.0,192.5,193.0,54648,198.29637767249207,188.2,178.1036223275079,-1
3654,12/4/2014,191.0,192.5,190.5,192.0,45687,198.66460642626447,188.55,178.43539357373555,-1
3655,12/8/2014,192.0,194.0,191.0,191.0,45826,198.8768061767245,188.85,178.8231938232755,-1
3656,12/9/2014,190.0,191.0,189.0,190.0,76166,198.84856138719368,189.2,179.5514386128063,-1
3657,12/11/2014,186.5,187.5,183.0,184.5,121969,198.74225659147154,189.275,179.80774340852847,-1
3658,12/12/2014,185.5,186.0,184.0,184.0,40652,198.493664654167,189.4,180.30633534583302,-1
3659,12/15/2014,182.5,185.0,172.5,185.0,154314,198.4289226877126,189.45,180.47107731228738,-1
3660,12/16/2014,180.0,182.0,177.0,179.5,106705,199.050379483681,189.125,179.199620516319,-1
3661,12/17/2014,180.0,181.5,178.5,179.5,87950,199.43758664729634,188.95,178.46241335270363,-1
3662,12/18/2014,183.0,183.5,180.0,182.0,78313,199.60643083394137,188.8,177.99356916605865,-1
3663,12/19/2014,182.5,182.5,180.0,181.0,47917,199.84927803936438,188.55,177.25072196063564,-1
3664,12/22/2014,181.0,182.5,180.5,182.5,26004,199.93408509750125,188.45,176.96591490249872,-1
3665,12/23/2014,183.0,186.0,182.5,185.0,43346,199.8326549088357,188.25,176.6673450911643,-1
3666,12/24/2014,185.0,186.0,184.0,184.5,18682,199.54746010738262,187.925,176.3025398926174,-1
3667,12/25/2014,182.5,184.0,181.5,183.0,25216,199.25204925421804,187.525,175.79795074578198,-1
3668,12/26/2014,182.0,184.5,181.0,184.5,24583,198.88174464260644,187.2,175.51825535739354,-1
3669,12/29/2014,185.0,185.5,183.0,183.0,26331,198.19095754336786,186.7,175.20904245663212,-1
3670,12/30/2014,185.0,185.0,182.0,182.0,29934,196.6642715521737,185.975,175.2857284478263,-1
3671,1/5/2015,181.0,181.5,179.0,179.0,57520,194.6903756205647,185.05,175.40962437943531,-1
3672,1/6/2015,176.0,176.5,173.5,175.0,104304,193.18236295699495,184.0,174.81763704300505,-1
3673,1/7/2015,175.5,179.0,175.0,178.0,44567,191.76314772636016,183.25,174.73685227363984,-1
3674,1/8/2015,181.0,182.0,180.0,182.0,39638,190.2086579857016,182.75,175.2913420142984,-1
3675,1/9/2015,183.0,184.5,182.0,184.5,42988,188.86725361028635,182.425,175.98274638971367,-1
3676,1/12/2015,183.5,184.0,181.5,181.5,19156,187.37048463953258,182.0,176.62951536046742,-1
3677,1/13/2015,180.0,183.0,179.5,182.0,30086,187.11527922119484,181.875,176.63472077880516,-1
3678,1/14/2015,183.0,183.0,180.0,180.0,37878,186.87899644001263,181.675,176.4710035599874,-1
3679,1/15/2015,181.0,183.5,180.5,181.5,25707,186.46302115124075,181.5,176.53697884875925,-1
3680,1/16/2015,180.5,182.0,180.0,180.5,29414,186.44790503016398,181.55,176.65209496983604,-1
3681,1/19/2015,181.5,182.5,180.0,181.0,17219,186.4358977168924,181.625,176.8141022831076,-1
3682,1/20/2015,178.5,180.0,176.5,179.0,79210,186.42182247830598,181.475,176.528177521694,-1
3683,1/21/2015,179.5,181.0,178.0,179.0,89962,186.4416608956859,181.375,176.3083391043141,-1
3684,1/22/2015,180.0,181.5,179.0,181.5,105933,186.36458018304563,181.325,176.28541981695435,-1
3685,1/23/2015,183.0,187.0,183.0,187.0,109207,186.83721814632892,181.425,176.0127818536711,-1
3686,1/26/2015,186.0,187.0,184.0,186.0,75176,187.1288729357315,181.5,175.8711270642685,-1
3687,1/27/2015,186.5,189.0,185.5,187.0,47861,187.81641449838753,181.7,175.58358550161245,-1
3688,1/28/2015,187.0,187.0,185.0,185.5,44479,187.97811959458926,181.75,175.52188040541074,-1
3689,1/29/2015,185.5,186.0,183.0,183.0,36233,187.97811959458926,181.75,175.52188040541074,-1
3690,1/30/2015,180.0,181.5,179.0,179.5,76211,187.93184673904233,181.625,175.31815326095767,-1
3691,2/2/2015,179.0,180.0,178.0,179.0,44451,187.93184673904233,181.625,175.31815326095767,-1
3692,2/3/2015,179.5,182.5,179.0,182.0,53707,187.45678802949342,181.975,176.49321197050656,-1
3693,2/4/2015,184.0,185.5,182.0,182.5,50567,187.35445642652357,182.2,177.0455435734764,-1
3694,2/5/2015,181.0,184.0,181.0,184.0,42680,187.51536192419084,182.3,177.08463807580918,-1
3695,2/6/2015,184.0,184.0,181.0,183.0,18618,187.3495025432805,182.225,177.1004974567195,-1
3696,2/9/2015,180.0,181.5,179.0,179.0,44465,187.41730046271832,182.1,176.78269953728167,-1
3697,2/10/2015,178.5,181.0,177.0,177.0,58677,187.63655428788257,181.85,176.0634457121174,-1
3698,2/11/2015,178.0,181.0,176.0,180.0,40955,187.63655428788257,181.85,176.0634457121174,-1
3699,2/12/2015,180.0,181.0,177.5,179.5,29933,187.6303866682997,181.75,175.8696133317003,-1
3700,2/13/2015,180.0,180.0,178.0,179.0,46861,187.65984929241557,181.675,175.69015070758445,-1
3701,2/16/2015,178.0,179.0,177.5,179.0,17052,187.6731015165015,181.575,175.47689848349847,-1
3702,2/17/2015,179.0,179.0,176.0,176.0,38339,187.92419023298322,181.425,174.9258097670168,-1
3703,2/18/2015,176.5,177.0,175.5,176.5,30964,188.08543331434709,181.3,174.51456668565294,-1
3704,2/19/2015,177.0,177.5,176.0,176.5,37435,188.16484733721467,181.05,173.93515266278536,-1
3705,2/20/2015,177.0,177.0,176.0,176.0,13725,187.3748205718422,180.5,173.6251794281578,-1
3706,2/23/2015,177.0,177.0,175.0,176.0,24834,186.6411793499483,180.0,173.3588206500517,-1
3707,2/24/2015,175.5,177.5,175.5,176.0,26993,185.44034310591613,179.45,173.45965689408385,-1
3708,2/25/2015,177.0,177.5,174.0,175.5,43156,184.46457399225608,178.95,173.4354260077439,-1
3709,2/26/2015,175.0,175.0,170.5,172.0,70298,184.38770670450896,178.4,172.41229329549105,-1
3710,2/27/2015,170.5,172.0,169.5,169.5,68341,185.05688847417997,177.9,170.74311152582004,-1
3711,3/2/2015,170.0,170.5,167.0,167.5,62595,185.83057092983017,177.325,168.8194290701698,-1
3712,3/3/2015,167.5,172.0,167.0,169.5,66021,185.587602246077,176.7,167.81239775392297,1
3713,3/5/2015,170.5,176.0,169.5,175.0,96377,184.805783230975,176.325,167.84421676902497,1
3714,3/6/2015,175.0,178.5,175.0,178.5,61792,183.80886589652502,176.05,168.291134103475,1
3715,3/9/2015,177.0,178.5,176.5,178.5,42398,182.97213781507153,175.825,168.67786218492844,1
3716,3/10/2015,178.5,179.0,175.5,175.5,43233,182.63946575778175,175.65,168.66053424221826,1
3717,3/11/2015,175.0,178.5,173.0,178.0,90311,182.7442212225224,175.7,168.65577877747756,1
3718,3/12/2015,178.5,178.5,174.5,176.5,61904,182.2877073370486,175.525,168.7622926629514,1
3719,3/13/2015,176.5,178.0,174.5,175.5,51294,181.82419023298013,175.325,168.82580976701985,1
3720,3/16/2015,175.5,176.5,172.0,172.5,42874,181.37429046621034,175.0,168.62570953378966,1
3721,3/17/2015,174.0,174.5,173.0,173.0,27692,180.84217516761962,174.7,168.55782483238036,1
3722,3/18/2015,172.5,176.5,172.5,174.5,32335,180.73689521819082,174.625,168.51310478180918,1
3723,3/19/2015,175.5,176.0,172.5,173.5,52669,180.54021575094498,174.475,168.409784249055,1
3724,3/20/2015,174.5,175.5,173.5,175.0,64308,180.3964902015337,174.4,168.4035097984663,1
3725,3/23/2015,175.0,175.0,173.5,175.0,38452,180.30686247336322,174.35,168.39313752663676,1
3726,3/24/2015,174.5,175.0,173.0,174.0,43756,180.1571767234739,174.25,168.3428232765261,1
3727,3/25/2015,174.0,175.5,173.5,174.5,26592,180.02645056242096,174.175,168.32354943757906,1
3728,3/26/2015,173.5,175.0,173.0,174.0,33780,179.91830143419818,174.1,168.2816985658018,1
3729,3/27/2015,173.5,175.5,173.5,175.0,29448,179.99456264655947,174.25,168.50543735344053,1
3730,3/30/2015,176.0,178.5,175.0,177.0,45854,180.033326913219,174.625,169.216673086781,1
3731,3/31/2015,178.5,179.0,177.0,178.0,44142,179.59971909228582,175.15,170.7002809077142,1
3732,4/1/2015,178.0,178.0,176.0,177.0,33390,179.15926673994875,175.525,171.89073326005126,1
3733,4/2/2015,178.0,178.0,176.5,177.5,53347,179.37897615414087,175.65,171.92102384585914,1
3734,4/3/2015,178.0,178.5,177.0,177.5,23730,179.19238961669677,175.6,172.00761038330322,1
3735,4/7/2015,178.0,178.5,177.0,177.5,32754,178.99734833264228,175.55,172.10265166735775,1
3736,4/8/2015,178.5,180.0,177.5,179.5,68774,179.6229833462406,175.75,171.8770166537594,1
3737,4/9/2015,179.5,183.0,179.0,182.0,73382,180.63929351656182,175.95,171.26070648343816,1
3738,4/10/2015,178.5,179.0,177.0,177.5,24012,180.7350873943189,176.0,171.2649126056811,-1
3739,4/16/2015,177.0,177.5,176.0,177.5,53981,180.87493455455248,176.1,171.3250654454475,-1
3740,4/17/2015,177.5,177.5,175.0,175.0,36427,180.72616943871807,176.225,171.72383056128191,-1
3741,4/20/2015,174.0,174.5,170.0,170.5,109387,181.09051732370042,176.1,171.10948267629956,-1
3742,4/21/2015,173.0,177.0,173.0,177.0,114841,181.17182247830252,176.225,171.27817752169747,1
3743,4/22/2015,177.0,177.0,172.5,172.5,42029,181.25618303674366,176.175,171.09381696325636,1
3744,4/23/2015,172.5,173.0,169.0,169.0,97445,181.87390340858403,175.875,169.87609659141597,1
3745,4/24/2015,169.0,170.0,168.5,169.5,52650,182.23800857900866,175.6,168.96199142099132,1
3746,4/27/2015,169.0,169.5,165.5,166.0,79851,183.09003368682292,175.2,167.30996631317706,1
3747,4/28/2015,165.5,165.5,161.5,162.5,141082,184.32571198856203,174.6,164.87428801143795,1
3748,4/29/2015,161.0,163.5,160.0,160.5,112641,185.5202576513092,173.925,162.32974234869081,1
3749,4/30/2015,160.0,161.0,159.0,159.0,85209,186.48194181828615,173.125,159.76805818171385,1
3750,5/6/2015,159.5,160.0,157.0,159.5,97400,186.77946190187814,172.25,157.72053809812186,1
3751,5/7/2015,159.5,161.5,159.0,160.0,88900,186.59225428831644,171.35,156.10774571168355,1
3752,5/8/2015,161.5,166.0,160.5,165.0,120225,186.0005392484543,170.75,155.4994607515457,1
3753,5/11/2015,166.0,168.0,163.0,163.0,76066,185.30303721205215,170.025,154.74696278794787,1
3754,5/12/2015,163.0,164.0,161.0,163.0,54305,184.4601971935586,169.3,154.13980280644142,1
3755,5/13/2015,163.0,163.5,162.0,163.5,46286,183.45579808836652,168.6,153.74420191163347,1
